Time (s),ADC Value
7.700920104980469e-05,935
0.06491804122924805,935
0.0751500129699707,935
0.08358383178710938,934
0.09087300300598145,935
0.09804987907409668,935
0.10515093803405762,935
0.11225390434265137,935
0.1198880672454834,935
0.1278369426727295,935
0.1362018585205078,934
0.14472174644470215,935
0.1519179344177246,935
0.15902996063232422,935
0.16603374481201172,935
0.17313504219055176,935
0.18007278442382812,935
0.1870739459991455,935
0.1941218376159668,934
0.2644641399383545,935
0.38382506370544434,935
0.5030460357666016,935
0.622506856918335,935
0.7416229248046875,935
0.8609158992767334,935
0.9800829887390137,935
1.0993499755859375,935
1.2185029983520508,935
1.3381438255310059,934
1.456791877746582,935
1.575840950012207,935
1.695443868637085,935
1.814650058746338,935
1.9337871074676514,935
2.053015947341919,935
2.1722118854522705,935
2.291537046432495,935
2.410673141479492,935
2.530005931854248,935
2.6490910053253174,935
2.768433094024658,935
2.8877198696136475,935
3.006812810897827,935
3.125980854034424,935
3.2453081607818604,935
3.364459991455078,935
3.4836971759796143,935
3.602909803390503,935
3.722327947616577,935
3.841395854949951,934
3.9605469703674316,935
4.079699993133545,935
4.198985815048218,935
4.318069934844971,935
4.437513828277588,935
4.55639910697937,935
4.675814151763916,935
4.795120000839233,935
4.914290904998779,935
5.033460855484009,935
5.152627944946289,935
5.272037029266357,935
5.391132831573486,935
5.510204792022705,935
5.629563093185425,935
5.7485668659210205,935
5.867764949798584,935
5.9869959354400635,935
6.10624885559082,935
6.225348949432373,935
6.34475302696228,935
