Time (s),ADC Value
9.107589721679688e-05,869
0.06063413619995117,867
0.06889224052429199,868
0.07618403434753418,868
0.0833442211151123,869
0.09090304374694824,868
0.09802794456481934,869
0.10504508018493652,868
0.11191105842590332,869
0.11883902549743652,870
0.12573528289794922,870
0.13261103630065918,869
0.13953781127929688,870
0.1464838981628418,868
0.15340209007263184,867
0.16028499603271484,867
0.16725611686706543,863
0.17418813705444336,865
0.18119025230407715,866
0.2430400848388672,862
0.36240100860595703,865
0.48183298110961914,866
0.6010689735412598,865
0.7201321125030518,866
0.8395390510559082,866
0.9585490226745605,866
1.0779800415039062,865
1.1971750259399414,863
1.316295862197876,867
1.4353530406951904,868
1.5545001029968262,867
1.6738381385803223,862
1.7931361198425293,868
1.9123551845550537,866
2.0315279960632324,866
2.150675058364868,864
2.2699670791625977,865
2.3891451358795166,864
2.508265972137451,868
2.627441167831421,868
2.7468888759613037,868
2.865696907043457,865
2.9852819442749023,867
3.104123115539551,866
3.2235429286956787,867
3.3428092002868652,866
3.461958169937134,865
3.581200122833252,865
3.7004048824310303,864
3.8194758892059326,864
3.93847393989563,864
4.0577311515808105,865
4.177227020263672,864
4.296502113342285,864
4.415602207183838,866
4.534614086151123,867
4.65395188331604,866
4.773080110549927,866
4.8923680782318115,864
5.011507987976074,868
5.130894184112549,867
5.2499260902404785,867
5.369103193283081,865
5.488399028778076,867
5.607556104660034,868
5.726699113845825,865
5.8463780879974365,867
5.9649741649627686,866
6.0843000411987305,865
6.203601121902466,868
6.32277512550354,870
6.441834926605225,869
6.561167001724243,868
6.680487871170044,867
6.799514055252075,867
6.918678045272827,869
7.037947177886963,868
7.156959056854248,868
7.276393890380859,869
7.39546799659729,869
7.514744997024536,870
7.633893013000488,866
7.753188133239746,869
7.872221946716309,866
7.991641044616699,867
8.110799074172974,867
8.230119228363037,867
8.349148988723755,868
8.468371868133545,867
8.587591886520386,907
8.706928014755249,941
8.825939893722534,936
8.945305109024048,935
9.064453125,935
9.18372106552124,936
9.30295205116272,935
9.422132015228271,935
9.541349172592163,935
9.660474061965942,935
9.779805898666382,935
9.898972272872925,935
10.018131017684937,935
10.137404918670654,935
10.25659704208374,935
10.375553131103516,935
10.49493408203125,935
10.614151239395142,935
10.733340978622437,935
10.8526771068573,935
10.971855163574219,935
11.090939044952393,935
11.210176944732666,934
11.329609870910645,935
11.44857907295227,935
11.567813158035278,934
11.687124013900757,935
11.806311130523682,935
11.9254629611969,935
12.04471492767334,934
12.163947105407715,935
12.283071994781494,935
12.402467012405396,935
12.521533012390137,935
12.640698194503784,935
12.759961128234863,935
12.879090070724487,935
12.998358011245728,935
13.117532968521118,935
13.236814022064209,935
13.355918169021606,935
13.47531795501709,935
13.594420909881592,935
13.713661909103394,935
13.832569122314453,935
13.952106952667236,935
14.071316957473755,935
14.190556049346924,935
14.30974006652832,935
14.42891001701355,934
14.548200845718384,935
14.667372941970825,935
14.786772966384888,935
14.905830144882202,935
15.024891138076782,934
15.144180059432983,935
15.263536214828491,934
15.382692098617554,935
15.50178599357605,935
15.621114015579224,935
15.740345001220703,935
15.85934591293335,935
15.978791952133179,935
16.09796404838562,935
16.21703600883484,935
16.336422204971313,935
16.455570936203003,934
16.574542999267578,935
16.693949937820435,935
16.813490867614746,935
16.932235956192017,935
17.051712036132812,935
17.17087697982788,935
17.290021181106567,934
17.409212112426758,936
17.528488874435425,936
17.647675037384033,936
17.766947031021118,937
17.885826110839844,936
18.005266904830933,935
18.124550104141235,937
18.243683099746704,935
18.362946033477783,935
18.48214817047119,937
18.60136103630066,937
18.72047209739685,937
18.839577198028564,937
18.958928108215332,938
19.077950954437256,938
19.197371244430542,938
19.31639814376831,937
19.435696125030518,936
19.554983854293823,936
19.674118041992188,938
19.793341875076294,940
19.912713050842285,862
20.03171706199646,820
20.150770902633667,872
20.270203113555908,855
20.38936710357666,836
20.508512020111084,809
20.627669095993042,760
20.74711298942566,813
20.86614203453064,839
20.985249996185303,805
21.104583263397217,895
21.223773956298828,891
21.342961072921753,891
21.46224308013916,874
21.58140993118286,938
21.700465202331543,939
21.819840908050537,907
21.938901901245117,939
22.058159112930298,939
22.177359104156494,942
22.296792030334473,939
22.415714979171753,936
22.535065174102783,938
22.654016971588135,942
22.77340316772461,937
22.89277410507202,942
23.011924982070923,945
23.130832195281982,943
23.250389099121094,941
23.36950397491455,878
23.488636255264282,941
23.60792899131775,941
23.727081060409546,938
23.84613800048828,939
23.965569019317627,941
24.084648847579956,940
24.20392918586731,944
24.323174238204956,940
24.44239902496338,940
24.561671257019043,939
24.680831909179688,939
24.80002999305725,896
24.91920304298401,894
25.03839612007141,897
25.15767812728882,913
25.276743173599243,889
25.39632511138916,813
25.515270233154297,923
25.634485006332397,942
25.753639936447144,941
25.87291121482849,942
25.99197793006897,901
26.1114239692688,834
26.230512142181396,832
26.349796056747437,779
26.468909978866577,815
26.58821702003479,751
26.707409858703613,797
26.826571941375732,874
26.94568181037903,928
27.065037965774536,877
27.184144020080566,884
27.303452253341675,854
27.42251420021057,877
27.54188585281372,851
27.66104507446289,858
27.780333995819092,898
27.89942717552185,931
28.018659114837646,866
