Time (s),ADC Value
7.152557373046875e-07,408
0.3227536678314209,406
0.43027234077453613,404
0.5336189270019531,405
0.6432201862335205,408
0.7555153369903564,406
0.8742039203643799,405
0.9907805919647217,409
1.0974080562591553,407
1.2016701698303223,408
1.3080525398254395,409
1.404672384262085,410
1.5036075115203857,409
1.6006498336791992,413
1.699296236038208,410
1.8047726154327393,416
1.9101676940917969,408
2.013272523880005,410
2.115762233734131,405
2.2170212268829346,408
2.323545455932617,408
2.4296176433563232,407
2.5403270721435547,407
2.6460719108581543,409
2.7525768280029297,408
2.8594841957092285,409
2.9641776084899902,402
3.065901517868042,407
3.1750736236572266,409
3.2853190898895264,409
3.3986458778381348,411
3.5074219703674316,411
3.604426383972168,410
3.700834274291992,410
3.799016237258911,410
3.8928110599517822,408
3.9887664318084717,408
4.088562965393066,414
4.18719482421875,409
4.28485107421875,411
4.3861212730407715,406
4.484408378601074,409
4.5808799266815186,408
4.676515102386475,409
4.775970458984375,412
4.87024998664856,413
5.000755071640015,409
5.122445106506348,410
5.265066146850586,407
5.368318557739258,409
5.466110706329346,411
5.56894063949585,420
5.664098501205444,409
5.763944149017334,405
5.866351842880249,411
5.971457242965698,398
6.082737445831299,407
6.1943042278289795,410
6.29273533821106,412
6.3917131423950195,410
6.493474245071411,411
6.598880052566528,407
6.694909334182739,409
6.789879560470581,404
6.89068078994751,408
6.988803863525391,405
7.084780216217041,408
7.18450140953064,404
7.279874086380005,411
7.380432844161987,406
7.483360052108765,417
7.583247900009155,412
7.682267904281616,410
7.783442974090576,407
7.887441873550415,405
7.986860752105713,409
8.086347818374634,409
8.176251888275146,414
8.271596193313599,411
8.364927768707275,410
8.452697515487671,410
8.546573400497437,411
8.638102293014526,408
8.734384059906006,407
8.83108901977539,408
8.919806957244873,403
9.010023593902588,409
9.109044790267944,411
9.202790021896362,416
9.29246187210083,410
9.389445781707764,412
9.481329441070557,409
9.575432538986206,407
9.670446634292603,405
9.763147830963135,403
9.85640811920166,410
9.94973373413086,407
10.044665098190308,408
10.13997197151184,407
10.234489440917969,407
10.326902627944946,406
10.418534278869629,410
10.516456604003906,411
10.607872486114502,406
10.697622537612915,413
10.790658473968506,408
10.886427640914917,405
10.985225915908813,411
11.079739809036255,410
11.172687768936157,411
11.265962362289429,415
11.361992359161377,411
11.456651210784912,407
11.549362897872925,404
11.648540258407593,408
11.750837802886963,408
11.848885536193848,403
11.945211172103882,412
12.039649724960327,410
12.137425661087036,408
12.23082947731018,413
12.323241472244263,408
12.41507363319397,405
12.507476329803467,409
12.599005937576294,407
12.695069789886475,405
12.791086435317993,409
12.881615161895752,408
12.98772382736206,408
13.084773302078247,410
13.177071809768677,408
13.270754098892212,407
13.372865200042725,405
13.492233276367188,407
13.609382152557373,406
13.730765581130981,409
13.851247310638428,407
13.973360300064087,407
14.091966152191162,408
14.207195281982422,406
14.330597400665283,406
14.44523811340332,407
14.567389965057373,413
14.684877157211304,407
14.804833889007568,405
14.919613599777222,407
15.074095964431763,411
15.17911410331726,410
15.300194501876831,412
15.43382477760315,412
15.542995929718018,405
15.72508192062378,404
15.907896995544434,405
16.09150981903076,406
16.267142057418823,407
16.411357402801514,407
16.55482268333435,405
16.680773973464966,400
16.783594846725464,404
16.88670563697815,408
16.987685918807983,415
17.089930534362793,412
17.19444990158081,409
17.29388666152954,411
17.395229816436768,404
17.501362085342407,404
17.60497546195984,402
17.70466113090515,408
17.806389570236206,408
17.93029808998108,404
18.03978419303894,406
18.140005588531494,406
18.248006105422974,408
18.356194972991943,406
18.4466450214386,411
19.035984992980957,406
19.1272873878479,415
19.220266342163086,408
19.31804060935974,407
19.41265845298767,419
19.507697105407715,405
19.604197025299072,404
20.22549057006836,407
20.324278831481934,407
20.41628932952881,404
20.515587091445923,406
20.60820245742798,407
20.701635360717773,408
20.796112537384033,409
20.891624212265015,405
20.9825541973114,408
21.087564945220947,407
21.19618320465088,409
21.290297269821167,404
21.38805317878723,406
21.482441186904907,405
21.5731360912323,407
21.673022270202637,406
21.774867057800293,413
21.872928380966187,408
21.972062587738037,409
22.065836191177368,404
22.155936002731323,404
22.25287938117981,404
22.342033863067627,408
22.430655002593994,408
22.52435851097107,407
22.62043786048889,409
22.712488174438477,405
22.808024883270264,405
22.90281915664673,403
22.99308466911316,404
23.0876522064209,406
23.181556940078735,406
23.272456645965576,402
23.372384548187256,409
23.470255851745605,407
23.56305170059204,402
23.659093379974365,406
23.751763105392456,413
23.860520601272583,410
23.984287977218628,406
24.102097511291504,406
24.21736979484558,404
24.33959984779358,404
24.460045337677002,403
24.581214427947998,408
24.695597410202026,409
24.81872534751892,405
24.93635392189026,402
25.0584774017334,403
25.177938222885132,408
25.30150556564331,408
25.41803479194641,404
25.53575372695923,403
25.651536226272583,403
25.778178215026855,394
25.890840530395508,401
26.017997980117798,405
26.12828826904297,405
26.250003337860107,404
26.36474323272705,396
26.485207080841064,402
26.606717824935913,405
26.72551655769348,403
26.84163784980774,408
26.96581530570984,404
27.082064151763916,404
27.2008376121521,398
27.325289249420166,400
27.437681198120117,409
27.557644605636597,404
27.682215452194214,409
27.798931121826172,404
27.917784214019775,405
28.038039922714233,404
28.15578532218933,377
28.275847673416138,404
28.39603090286255,407
28.51094651222229,406
28.640971183776855,401
28.752009391784668,401
28.87343454360962,403
28.989341735839844,404
29.114074230194092,412
29.234091758728027,404
29.347917556762695,404
29.466655254364014,405
29.593539476394653,399
29.71013069152832,404
29.82559037208557,401
29.948290586471558,401
30.065549850463867,403
30.182749271392822,403
30.30237603187561,400
30.41989827156067,400
30.538281440734863,405
30.656206607818604,403
30.77992081642151,408
30.89524793624878,403
31.017045736312866,404
31.13815975189209,405
31.257858276367188,415
31.373498916625977,406
31.492966651916504,407
31.615495443344116,401
31.737573623657227,403
31.849956512451172,403
31.97270631790161,401
32.090240478515625,405
32.21269774436951,402
32.32380175590515,402
32.45175504684448,402
32.565099000930786,398
32.69078540802002,402
32.813703775405884,403
32.92785167694092,401
33.04373335838318,404
33.16476798057556,404
33.28279209136963,403
33.405404567718506,402
33.52414584159851,401
33.64518070220947,417
33.764033794403076,403
33.88058018684387,405
33.99897289276123,403
34.12223434448242,404
34.2322416305542,396
34.35589599609375,407
34.47581505775452,403
34.60002779960632,402
34.71017265319824,402
34.83472204208374,404
34.95357418060303,398
35.0702748298645,401
35.19198274612427,403
35.31204271316528,401
35.43011736869812,404
35.55651831626892,418
35.66938781738281,399
35.78759002685547,398
35.90323781967163,400
36.0301513671875,401
36.14382314682007,405
36.27096486091614,395
36.38206887245178,400
36.50101661682129,397
36.62037014961243,399
36.73966836929321,404
36.856693744659424,402
36.9817636013031,405
37.099517822265625,403
37.22843837738037,403
37.341158628463745,401
37.46316337585449,404
37.5788414478302,401
37.702595472335815,408
37.81501483917236,403
37.938310623168945,398
38.05350685119629,398
38.17476272583008,400
38.29083585739136,402
38.411757469177246,402
38.53045105934143,400
38.64972686767578,402
38.767481327056885,400
38.88933253288269,399
39.00812816619873,400
39.12928581237793,404
39.24842357635498,403
39.366671085357666,403
39.48439812660217,401
39.60659742355347,392
39.72503924369812,403
39.8445680141449,401
39.9620246887207,403
40.084115982055664,402
40.20116138458252,397
40.31763482093811,398
40.4376220703125,400
40.55971598625183,399
40.67635536193848,397
40.795828342437744,404
40.912858724594116,400
41.037647008895874,398
41.154040813446045,397
41.27353501319885,399
41.39189100265503,402
41.519195795059204,401
41.63675665855408,402
41.75592637062073,402
41.8695285320282,401
41.988096952438354,400
42.10779285430908,400
42.224201917648315,397
42.343544483184814,400
42.466033935546875,402
42.58498811721802,397
42.70469403266907,395
42.819953203201294,398
42.942495584487915,394
43.05966281890869,402
43.18318796157837,402
43.29703211784363,400
43.42118835449219,401
43.53678870201111,393
43.656418561935425,401
43.776304960250854,401
43.894516944885254,399
44.013959646224976,403
44.13266181945801,398
44.25111627578735,399
44.37474322319031,397
44.49306297302246,403
44.60888171195984,401
