Time (s),ADC Value
7.987022399902344e-05,889
0.06213092803955078,888
0.0708930492401123,888
0.07790493965148926,888
0.08492016792297363,888
0.09185004234313965,891
0.09882998466491699,894
0.10578417778015137,894
0.11268091201782227,894
0.11956095695495605,892
0.12644100189208984,890
0.13323283195495605,887
0.14011096954345703,890
0.14699006080627441,886
0.15385699272155762,892
0.16076278686523438,890
0.16765284538269043,890
0.17455315589904785,889
0.18148398399353027,890
0.24891185760498047,891
0.3681459426879883,889
0.48741793632507324,890
0.6066880226135254,891
0.7261829376220703,890
0.8452930450439453,890
0.9644460678100586,890
1.0834801197052002,889
1.2027809619903564,890
1.321747064590454,890
1.4408149719238281,891
1.5601239204406738,890
1.6793289184570312,890
1.7986230850219727,891
1.917875051498413,890
2.037040948867798,891
2.1562230587005615,892
2.275465965270996,891
2.394477128982544,891
2.513725996017456,890
2.6329879760742188,892
2.7522151470184326,891
2.871225118637085,891
2.990584135055542,891
3.1097090244293213,891
3.228925943374634,891
3.3479790687561035,891
3.467329978942871,891
3.5865609645843506,890
3.705690860748291,889
3.824834108352661,891
3.943948984146118,890
4.063233137130737,890
4.1823930740356445,890
4.301402807235718,889
4.420691013336182,889
4.539933919906616,890
4.659097194671631,889
4.778061151504517,888
4.897450923919678,888
5.016490936279297,889
5.135792970657349,889
5.255069971084595,888
5.374222040176392,890
5.493330955505371,890
5.612691879272461,890
5.731605052947998,889
5.850926876068115,888
5.97035813331604,890
6.089263916015625,889
6.2084739208221436,888
6.327729940414429,889
6.446790933609009,889
6.566067934036255,890
6.6853179931640625,889
6.804497957229614,889
6.92345404624939,889
7.042852878570557,889
7.161979913711548,889
7.281854867935181,888
7.400453805923462,889
7.519618988037109,889
7.638767957687378,889
7.758035898208618,889
7.877224922180176,891
7.996601819992065,892
8.115432024002075,891
8.234807014465332,891
8.353975057601929,892
8.473242998123169,890
8.592403888702393,890
8.711551904678345,889
8.83083176612854,889
8.949968814849854,890
9.069157838821411,890
9.188369989395142,889
9.307540893554688,888
9.42667293548584,890
9.545949935913086,890
9.665156841278076,889
9.784193992614746,890
9.903619050979614,890
10.022756814956665,889
10.141921043395996,889
10.261255979537964,888
10.38013482093811,888
10.499400854110718,887
10.61873483657837,887
10.737705945968628,869
10.857091903686523,871
10.97634506225586,871
11.095534086227417,870
11.214643955230713,869
11.333950996398926,870
11.453161001205444,869
11.572285890579224,869
11.691536903381348,868
11.81066083908081,868
11.930171966552734,868
12.04914402961731,866
12.16808295249939,868
12.287300825119019,867
12.40654993057251,867
12.525940895080566,863
12.64494800567627,866
12.764265060424805,866
12.883522987365723,867
13.002710103988647,867
13.121710777282715,868
13.241132020950317,868
13.360272884368896,865
13.479566812515259,864
13.598415851593018,866
13.717889070510864,867
13.837130069732666,865
13.956215143203735,866
14.075523853302002,866
14.194661855697632,866
14.314049005508423,864
14.433098077774048,864
14.55258297920227,864
