Time (s),ADC Value
7.915496826171875e-05,934
0.06432700157165527,935
0.07323908805847168,934
0.08061695098876953,935
0.08789896965026855,934
0.09507203102111816,934
0.10221695899963379,934
0.10929322242736816,934
0.11644911766052246,935
0.12355995178222656,934
0.13070321083068848,934
0.13770198822021484,934
0.14481425285339355,935
0.15198326110839844,935
0.1593310832977295,935
0.1665968894958496,934
0.1737051010131836,934
0.18088698387145996,934
0.18798589706420898,934
0.2050020694732666,935
0.32414793968200684,935
0.4432871341705322,935
0.5628070831298828,934
0.6819820404052734,934
0.8010690212249756,934
0.9202089309692383,934
1.0395209789276123,934
1.158323049545288,934
1.2776799201965332,934
1.3968331813812256,934
1.516221046447754,934
1.6356439590454102,935
1.7546470165252686,935
1.873786211013794,934
1.9930219650268555,934
2.112381935119629,934
2.2313549518585205,934
2.350398063659668,935
2.469726085662842,934
2.588798999786377,934
2.708064079284668,934
2.8272881507873535,934
2.9463958740234375,935
3.0656158924102783,934
3.184880018234253,934
3.3039848804473877,935
3.423003911972046,934
3.5423691272735596,935
3.661754846572876,935
3.7806310653686523,934
3.8997859954833984,935
4.019085168838501,935
4.138286113739014,935
4.25740122795105,934
4.376703977584839,935
4.495789051055908,935
4.615133047103882,935
4.734127044677734,935
4.853391170501709,935
4.972643136978149,934
5.09178900718689,935
5.210863828659058,935
5.330190181732178,935
5.449275016784668,934
5.568527936935425,934
5.687716960906982,934
5.806916236877441,935
5.926047086715698,935
6.045664072036743,935
6.164321184158325,935
6.283401012420654,935
6.402780055999756,935
6.5219810009002686,935
6.641303062438965,935
6.760483026504517,935
6.879476070404053,934
6.998790979385376,934
7.11789608001709,935
7.237196207046509,935
7.356366157531738,934
7.475567817687988,935
7.594603061676025,934
7.7138519287109375,934
7.832988023757935,935
7.952275037765503,935
8.071378946304321,934
8.190668106079102,935
8.30974793434143,935
8.429074048995972,934
8.548129081726074,935
8.667251110076904,935
8.786448001861572,935
8.905708074569702,934
9.024837017059326,935
9.143988132476807,935
9.263098239898682,934
9.382371187210083,935
9.501415967941284,935
9.620727062225342,935
9.739814043045044,935
9.858995914459229,935
9.978365898132324,935
10.097402095794678,935
10.216398239135742,935
10.335758209228516,935
10.454777240753174,935
10.573860168457031,934
10.693014144897461,935
10.81248688697815,935
10.931507110595703,934
11.050756216049194,935
11.169790983200073,935
11.289119958877563,935
11.40828013420105,935
11.52742314338684,935
11.64662504196167,935
11.765765905380249,935
11.884872913360596,935
12.004164218902588,935
