Time (s),ADC Value
0.0,507
0.06267595291137695,506
0.0711369514465332,506
0.07832598686218262,507
0.08539009094238281,506
0.09255599975585938,507
0.10112881660461426,506
0.10843992233276367,506
0.11548781394958496,506
0.12252593040466309,507
0.12952899932861328,506
0.13650298118591309,505
0.14344501495361328,506
0.1503610610961914,505
0.15731406211853027,506
0.16429781913757324,506
0.17125391960144043,506
0.1782388687133789,505
0.18514084815979004,506
0.19211196899414062,506
0.2611849308013916,506
0.38541698455810547,506
0.5091769695281982,506
0.6306478977203369,506
0.7531499862670898,506
0.8727138042449951,505
0.9871108531951904,505
1.1110551357269287,506
1.2303988933563232,507
1.3473749160766602,506
1.4663951396942139,507
1.5862398147583008,506
1.7054078578948975,505
1.8246650695800781,504
1.942214012145996,506
2.0652577877044678,505
2.182011842727661,505
2.2993788719177246,505
2.4212000370025635,505
2.541313886642456,504
2.6601147651672363,503
2.7764110565185547,504
2.8984739780426025,506
3.0197649002075195,506
3.1384329795837402,505
3.257077932357788,505
3.377892017364502,505
3.496037006378174,504
3.6135809421539307,506
3.730898857116699,505
3.852015972137451,504
3.971621036529541,505
4.090000152587891,505
4.210227966308594,504
4.3280088901519775,504
4.448200941085815,505
4.563720941543579,505
4.686930894851685,505
4.805377960205078,505
4.924657821655273,506
5.043912887573242,505
5.163844108581543,505
5.283452749252319,505
5.402470827102661,504
5.521254062652588,505
5.640599012374878,504
5.7607128620147705,504
5.878371953964233,505
5.995321989059448,504
6.118589878082275,504
6.23832893371582,505
6.35630202293396,505
6.4756739139556885,504
6.592456817626953,504
6.715270042419434,504
6.830004930496216,504
6.9527459144592285,504
7.07164192199707,503
7.1901490688323975,504
7.310056924819946,504
7.430246114730835,504
7.549998998641968,503
7.668045997619629,504
7.786216974258423,504
7.906491041183472,504
8.026326894760132,504
8.1441810131073,504
8.26121997833252,506
8.379482984542847,505
8.498731851577759,506
8.616913795471191,506
8.739105939865112,505
8.860638856887817,505
8.97622799873352,506
9.094649076461792,505
9.2136549949646,505
9.332672834396362,505
9.453269958496094,505
9.574108839035034,504
9.692229986190796,505
9.81264877319336,505
9.932764768600464,505
10.05049991607666,505
10.169702053070068,505
10.289469957351685,505
10.430518865585327,506
10.51979374885559,505
10.643258094787598,505
10.763372898101807,506
10.885723114013672,506
11.004794120788574,505
11.123284816741943,505
11.2429518699646,505
11.358877897262573,505
11.47951602935791,505
11.601671934127808,505
11.718216896057129,505
11.838222026824951,505
11.957176923751831,505
12.075232982635498,505
12.19333791732788,505
12.316648960113525,505
12.434242010116577,505
12.554219961166382,505
12.67268705368042,505
12.792006731033325,505
12.912384986877441,505
13.02839183807373,505
13.150178909301758,505
13.271714925765991,505
13.388278007507324,505
13.50824499130249,505
13.627630949020386,504
13.747655868530273,505
13.867568969726562,505
13.985127925872803,506
14.102090835571289,506
14.224424839019775,505
14.343552827835083,506
14.461397886276245,506
14.579009056091309,506
14.69906997680664,506
14.817874908447266,506
14.938353776931763,505
15.057119846343994,505
15.176825046539307,504
15.295469999313354,505
15.414963960647583,505
15.531505107879639,505
15.653909921646118,505
15.774279832839966,505
15.881874799728394,505
16.005910873413086,506
16.130460739135742,506
16.248891830444336,504
16.369542121887207,504
16.487875938415527,505
16.60890293121338,506
16.729265928268433,505
16.847471952438354,505
16.966753005981445,505
17.081734895706177,505
17.2025887966156,505
17.32342791557312,505
17.44034194946289,505
17.561329126358032,505
17.682422876358032,505
17.801599979400635,506
17.920643091201782,506
18.03985595703125,506
18.15700078010559,505
18.275439023971558,505
18.39612579345703,505
18.515247106552124,506
18.631622791290283,505
18.750787019729614,506
18.871493101119995,505
18.98971390724182,505
19.109088897705078,505
19.23134994506836,505
19.351216077804565,505
19.469776153564453,505
19.589073181152344,505
19.70729398727417,505
19.82759380340576,505
19.945194005966187,505
20.06755304336548,505
20.18525195121765,505
20.30295491218567,505
20.418735027313232,505
20.54262900352478,504
20.660347938537598,505
20.781157970428467,505
20.89688992500305,504
21.019092798233032,504
21.138588905334473,505
21.256827116012573,504
21.37666606903076,505
21.497112035751343,504
21.613324880599976,504
21.733465909957886,505
21.84783673286438,504
21.970972776412964,504
22.093039989471436,504
22.20738196372986,505
22.330322742462158,504
22.450089931488037,504
22.56826686859131,504
22.687409162521362,504
22.807034015655518,504
22.927263975143433,505
23.036494970321655,505
23.15974187850952,504
23.283841848373413,505
23.405018091201782,504
23.52175498008728,505
23.641928911209106,504
23.76689600944519,504
23.868056058883667,508
23.99863600730896,506
24.113457918167114,504
24.238839864730835,505
24.35358190536499,505
24.473394870758057,504
24.594307899475098,505
24.715068817138672,505
24.834598064422607,504
24.953732013702393,505
25.07506489753723,505
25.192358016967773,505
25.311803817749023,506
25.425382137298584,505
25.547425031661987,505
25.6664297580719,505
25.788175106048584,503
25.907633066177368,504
26.02901291847229,505
26.142252922058105,505
26.26388907432556,504
26.383620023727417,505
26.497457027435303,504
26.62203097343445,504
26.741484880447388,505
26.860260009765625,509
26.979580879211426,506
27.095115900039673,505
27.217636108398438,506
27.336452960968018,504
27.45659899711609,506
27.57623291015625,506
27.697160959243774,505
27.811945915222168,509
27.934498071670532,504
28.05236506462097,505
28.17128586769104,504
28.289499044418335,505
28.40997076034546,507
28.524945735931396,511
28.64727807044983,501
28.76614499092102,504
28.884366035461426,503
29.00643491744995,505
29.12751603126526,505
29.243695974349976,505
29.36527395248413,503
29.483468055725098,504
29.60331892967224,504
29.71820378303528,508
29.841624975204468,504
29.96067976951599,508
30.079547882080078,504
30.198457956314087,505
30.315428972244263,504
30.437898874282837,503
30.556365966796875,505
30.674951791763306,504
30.79558801651001,506
30.913919925689697,499
31.033873081207275,506
31.153156995773315,503
31.27174997329712,504
31.390652894973755,504
31.510259866714478,503
31.62626886367798,507
31.75114393234253,505
31.867470026016235,503
31.982934951782227,502
32.10677695274353,504
32.22334313392639,503
32.34094786643982,503
32.46064615249634,502
32.5795681476593,503
32.70075011253357,502
32.82110095024109,502
32.93952393531799,504
33.05949091911316,501
33.178632974624634,504
33.29883885383606,504
33.41949200630188,503
33.53759002685547,500
33.655486822128296,509
33.77581787109375,504
33.89475989341736,504
34.015039920806885,501
34.12904500961304,503
34.24692487716675,501
34.36993193626404,503
34.48929190635681,503
34.61061906814575,505
34.72895407676697,503
34.84654688835144,502
34.96783208847046,502
