Time (s),ADC Value
1.1920928955078125e-06,712
0.0679781436920166,717
0.07903838157653809,716
0.0878441333770752,716
0.09795403480529785,711
0.1080472469329834,712
0.1184990406036377,708
0.1277623176574707,708
0.1361851692199707,708
0.1446824073791504,709
0.15356922149658203,709
0.16172003746032715,710
0.17008018493652344,707
0.17871928215026855,706
0.18703627586364746,697
0.19498634338378906,701
0.2062511444091797,701
0.2153482437133789,704
0.22427821159362793,708
0.2330303192138672,712
0.24146318435668945,709
0.31911706924438477,712
0.4431631565093994,710
0.5689830780029297,715
0.6900882720947266,714
0.8136792182922363,716
0.9302053451538086,713
1.0492982864379883,713
1.1705281734466553,717
1.287703037261963,718
1.4064362049102783,717
1.5267541408538818,717
1.6462621688842773,716
1.7648992538452148,711
1.88419508934021,717
2.0022361278533936,719
2.122390031814575,716
2.2424943447113037,714
2.3606033325195312,707
2.4809651374816895,705
2.5993402004241943,706
2.7183663845062256,711
2.8376340866088867,714
2.956517219543457,714
3.077575206756592,714
3.198122262954712,714
3.3166282176971436,714
3.434248208999634,718
3.5540552139282227,717
3.6680102348327637,715
3.7898480892181396,711
3.9100961685180664,712
4.028536081314087,712
4.148489236831665,713
4.268198251724243,714
4.384774208068848,711
4.506631135940552,714
4.625809192657471,717
4.7452452182769775,713
4.863730192184448,708
4.9825873374938965,709
5.102116107940674,711
5.20932412147522,712
5.338182210922241,714
5.461231231689453,714
5.579442262649536,713
5.696914196014404,712
5.8161561489105225,709
5.936320066452026,710
6.057393312454224,709
6.175105094909668,706
6.295305252075195,707
6.414995193481445,941
6.532477378845215,942
6.648174047470093,942
6.771801233291626,942
6.891348361968994,942
7.007215261459351,942
7.128988265991211,942
7.247771263122559,942
7.368203163146973,942
7.487936019897461,942
7.607381105422974,942
7.72499418258667,941
7.8471691608428955,942
7.962743043899536,942
8.084171056747437,942
8.198710203170776,941
8.319156408309937,942
8.438873052597046,942
8.557140350341797,942
8.67786431312561,942
8.7973051071167,942
8.915729284286499,942
9.027525186538696,942
9.151750326156616,942
9.273585319519043,942
9.394355297088623,942
9.509627103805542,942
9.632182121276855,942
9.750970125198364,942
9.865662336349487,942
9.988816261291504,942
10.110559225082397,942
10.226295232772827,942
10.364817142486572,942
10.457050085067749,942
10.584308385848999,942
10.705183982849121,942
10.824544191360474,942
10.939022064208984,942
11.062531232833862,942
11.180180311203003,942
11.29975438117981,942
11.417303085327148,942
11.539197206497192,942
11.65736436843872,941
11.775880336761475,942
11.897958278656006,942
12.016746997833252,942
12.13502311706543,942
12.254043102264404,941
12.372758150100708,942
12.488414287567139,941
12.61276626586914,942
12.731579303741455,942
12.85054636001587,942
12.959655284881592,942
13.085537195205688,942
13.2085542678833,942
13.326553106307983,942
13.446702241897583,942
13.56740403175354,942
13.685413122177124,942
13.803646326065063,942
13.923014163970947,942
14.041845083236694,942
14.16144323348999,942
14.281053304672241,831
14.398053169250488,839
14.519476413726807,701
14.637532234191895,740
14.758119344711304,709
14.875599145889282,710
14.993138313293457,704
15.115362167358398,729
15.235198259353638,743
15.353702306747437,749
15.473896265029907,703
15.588147401809692,734
15.711384057998657,723
15.83167839050293,714
15.95028305053711,727
16.069297313690186,681
16.188948392868042,859
16.307039976119995,868
16.427417278289795,849
16.545841217041016,875
16.665253162384033,731
16.7831552028656,792
16.90374517440796,778
17.019634246826172,943
17.138927221298218,852
17.258491277694702,784
17.381136178970337,757
17.50062918663025,708
17.618012189865112,758
17.73733401298523,728
17.855984210968018,759
17.97723126411438,941
18.092791080474854,942
18.21493411064148,942
18.332056045532227,942
18.45248007774353,942
18.571535110473633,942
18.69186019897461,942
18.81126117706299,942
18.930493354797363,942
19.04901933670044,942
19.168963193893433,806
19.287358283996582,858
19.406195402145386,861
19.52717423439026,762
19.645958185195923,786
19.76477837562561,758
19.883262395858765,784
19.99962329864502,761
20.12074637413025,734
20.240844011306763,702
20.360332012176514,688
20.477575302124023,678
20.597515106201172,661
20.71672010421753,646
20.836324214935303,687
20.9501371383667,848
21.075547218322754,941
21.19711923599243,942
21.31568217277527,942
21.43394422531128,942
21.551910161972046,942
21.670818090438843,943
21.79080605506897,906
21.91053795814514,885
22.029009342193604,823
22.145230054855347,797
22.267922163009644,786
22.386807203292847,710
22.504813194274902,768
22.623531103134155,741
22.74195408821106,751
22.86260414123535,761
22.981524229049683,724
23.100301027297974,695
23.22074604034424,690
23.339904069900513,686
23.45690417289734,694
23.577970266342163,684
23.699281215667725,693
23.818748235702515,685
23.93552827835083,687
24.0545711517334,675
24.174121379852295,679
24.291133165359497,687
24.41219925880432,682
24.53154420852661,689
24.650976181030273,683
24.767295360565186,686
24.88982129096985,688
25.009237051010132,684
25.12948203086853,683
25.247785329818726,673
25.365997076034546,679
25.48691201210022,682
25.60473918914795,674
25.724913120269775,680
25.844747066497803,676
25.96135115623474,676
26.08321523666382,667
26.19740128517151,678
26.3197660446167,679
26.43873620033264,679
26.5556321144104,670
26.67379140853882,669
26.796346187591553,671
26.913249015808105,665
27.033340215682983,661
27.154943227767944,662
27.270305156707764,661
27.39182209968567,660
27.508751153945923,660
27.630993127822876,666
27.74772810935974,660
27.868950128555298,659
27.989037036895752,660
28.109079122543335,657
28.224504232406616,655
28.346460342407227,651
28.46395516395569,650
28.58429718017578,651
28.70359706878662,651
28.82262134552002,653
28.93998122215271,657
29.058090209960938,659
29.176552295684814,659
29.298258304595947,659
29.42024326324463,662
29.537658214569092,662
29.65794038772583,659
29.77566123008728,659
29.8967022895813,660
