Time (s),ADC Value
2.384185791015625e-07,515
0.2763864994049072,515
0.40248990058898926,508
0.5090446472167969,512
0.606482982635498,500
0.7060420513153076,512
0.8040351867675781,512
0.9013562202453613,516
0.9974837303161621,515
1.0964694023132324,517
1.1937341690063477,507
1.2929999828338623,511
1.3873615264892578,509
1.477787971496582,510
1.5662879943847656,511
1.658754587173462,505
1.7476608753204346,508
1.8358983993530273,498
1.9312031269073486,510
2.028141975402832,506
2.119415283203125,505
2.2106544971466064,505
2.3077080249786377,508
2.3986003398895264,506
2.4940860271453857,492
2.5853443145751953,506
2.680291175842285,505
2.7777063846588135,504
2.873401641845703,504
2.9678683280944824,504
3.0649924278259277,503
3.1595633029937744,503
3.254743814468384,506
3.3555002212524414,503
3.4626219272613525,504
3.563445806503296,505
3.6524386405944824,503
3.7403409481048584,503
3.8300905227661133,502
3.9185807704925537,497
4.008651256561279,492
4.103749752044678,499
4.1951072216033936,499
4.288731813430786,494
4.3826963901519775,492
4.473650693893433,496
4.563473701477051,496
4.65699315071106,498
4.747642755508423,495
4.8334736824035645,488
4.925738573074341,483
5.061102628707886,491
5.20349383354187,491
5.319568157196045,497
5.442137718200684,493
5.546926975250244,490
5.671349763870239,490
5.772296190261841,489
5.868776559829712,495
5.9627275466918945,495
6.057478904724121,497
6.155034780502319,494
6.252494812011719,493
6.362860679626465,491
6.463015079498291,488
6.568465709686279,492
6.69121527671814,492
6.803338050842285,494
6.911039352416992,489
7.005098819732666,491
7.105275630950928,489
7.203015327453613,494
7.300416707992554,494
7.395554542541504,493
7.4908647537231445,492
7.591523885726929,493
7.687489748001099,486
7.782844066619873,499
7.879770994186401,495
7.977390766143799,486
8.072434663772583,492
8.166365385055542,489
8.250637531280518,494
8.336570024490356,487
8.430392503738403,499
8.51794171333313,495
8.605485677719116,490
8.695564031600952,492
8.785399436950684,489
8.870851755142212,489
8.964449644088745,488
9.053123474121094,491
9.145291566848755,492
9.236931562423706,494
9.324430227279663,489
9.413977861404419,491
9.505524396896362,488
9.59639024734497,489
9.683882713317871,493
9.7798593044281,491
9.867788076400757,491
9.956278800964355,492
10.04801869392395,494
10.134792804718018,491
10.22395396232605,490
10.320678472518921,494
10.407331705093384,493
10.496055364608765,494
10.595346689224243,490
10.719908475875854,490
10.83448314666748,490
10.955418348312378,492
11.07628607749939,492
11.198455095291138,492
11.319757223129272,492
11.433521032333374,488
