Time (s),ADC Value
0.0,616
0.06473898887634277,617
0.07413101196289062,616
0.08126115798950195,617
0.08818411827087402,617
0.09518909454345703,617
0.10210108757019043,619
0.1091010570526123,619
0.11760282516479492,619
0.12464213371276855,618
0.13167500495910645,618
0.13862204551696777,618
0.14562320709228516,617
0.1525430679321289,617
0.1594550609588623,614
0.16645312309265137,617
0.17338991165161133,616
0.1811211109161377,618
0.18880486488342285,616
0.19578909873962402,617
0.2196519374847412,617
0.3433380126953125,617
0.46089982986450195,618
0.5970609188079834,618
0.7105941772460938,619
0.8351922035217285,618
0.953815221786499,617
1.072479009628296,618
1.1915888786315918,617
1.3093490600585938,617
1.4264259338378906,617
1.545854091644287,618
1.6657218933105469,616
1.783818006515503,617
1.9034950733184814,617
2.023958206176758,616
2.1427531242370605,614
2.2617831230163574,613
2.382701873779297,616
2.498786211013794,617
2.620225191116333,615
2.7404701709747314,617
2.8584342002868652,616
2.9782538414001465,615
3.098497152328491,616
3.2160770893096924,615
3.33744215965271,616
3.455810070037842,616
3.5740950107574463,616
3.691857099533081,614
3.80979323387146,615
3.930140972137451,616
4.047037124633789,614
4.166945219039917,616
4.288794994354248,616
4.405679941177368,616
4.52576208114624,616
4.6422119140625,616
4.765744924545288,616
4.884603023529053,617
4.998687028884888,613
5.1223180294036865,614
5.241194009780884,616
5.361347913742065,616
5.480245113372803,612
5.5995941162109375,612
5.716944932937622,612
5.835356950759888,612
5.95696496963501,612
6.076820135116577,613
6.1954240798950195,614
6.309045076370239,614
6.428802251815796,616
6.552947044372559,615
6.670414924621582,615
6.790093898773193,618
6.9105260372161865,616
7.030556917190552,615
7.148216962814331,616
7.269014120101929,616
7.386683940887451,616
7.505677938461304,615
7.625845193862915,617
7.745993137359619,617
7.859364032745361,616
7.983428001403809,617
8.104645013809204,617
8.221390962600708,616
8.33946704864502,617
8.45833706855774,617
8.576791048049927,617
8.697427034378052,618
8.816233158111572,618
8.93204402923584,617
9.054553031921387,616
9.173813104629517,617
9.292526006698608,614
9.412698030471802,612
9.53090214729309,616
9.65108323097229,617
9.77009105682373,617
9.88935899734497,616
10.007843017578125,618
10.124536991119385,617
10.243195056915283,618
10.386463165283203,617
10.47606110572815,617
10.604732036590576,618
10.721069812774658,617
10.841768026351929,617
10.960906028747559,618
11.08200192451477,617
11.200491189956665,617
11.319854974746704,616
11.435596227645874,615
11.55528998374939,615
11.678431987762451,617
11.796633005142212,615
11.916682004928589,617
12.034918069839478,616
12.153800964355469,614
12.2581148147583,610
12.382281064987183,612
12.509173154830933,609
12.630699157714844,611
12.749060869216919,605
12.868471145629883,604
12.985987901687622,600
13.105282068252563,599
13.226274967193604,600
13.346086025238037,603
13.46415400505066,603
13.584392070770264,602
13.703450918197632,605
13.82321810722351,606
13.938102006912231,607
14.060654878616333,602
14.179304122924805,602
14.29960298538208,602
14.418267011642456,600
14.53744912147522,601
14.656365871429443,601
