Time (s),ADC Value
0.0,527
0.0729532241821289,526
0.08278083801269531,525
0.0899960994720459,525
0.09702301025390625,527
0.10397791862487793,528
0.11097502708435059,525
0.11792802810668945,527
0.12495303153991699,525
0.13190603256225586,524
0.13878703117370605,524
0.14568114280700684,524
0.15255403518676758,523
0.15950322151184082,522
0.16646194458007812,523
0.17338109016418457,522
0.18028521537780762,522
0.1871800422668457,522
0.19415616989135742,522
0.2010660171508789,524
0.2953941822052002,526
0.4186530113220215,526
0.5465562343597412,526
0.6662709712982178,527
0.7895863056182861,526
0.9075162410736084,525
1.0252900123596191,525
1.1454122066497803,525
1.2655091285705566,525
1.3821282386779785,527
1.498481273651123,527
1.61781907081604,526
1.7398262023925781,521
1.8583970069885254,522
1.9784729480743408,522
2.0980751514434814,521
2.2155919075012207,521
2.3332269191741943,523
2.4549810886383057,522
2.573521137237549,520
2.6932711601257324,521
2.8112430572509766,522
2.933913230895996,523
3.0501580238342285,523
3.1725969314575195,524
3.2908761501312256,524
3.4100699424743652,523
3.5276811122894287,523
3.6462032794952393,523
3.763078212738037,522
3.8848960399627686,523
4.005213022232056,523
4.123704195022583,522
4.240644216537476,522
4.362696886062622,522
4.481929063796997,521
4.601286172866821,522
4.720381259918213,522
4.8365209102630615,521
4.958717107772827,521
5.078083038330078,521
5.197767972946167,520
5.316668272018433,522
5.437267065048218,520
5.554789066314697,520
5.673586130142212,519
5.792932033538818,520
5.912053108215332,521
6.033135175704956,521
6.150068998336792,521
6.271411895751953,521
6.390727281570435,521
6.509773015975952,520
6.628129005432129,521
6.750519037246704,520
6.865764141082764,521
6.987380027770996,522
7.105326175689697,521
7.225627183914185,519
7.341506004333496,520
7.463410139083862,519
7.584946155548096,519
7.703773021697998,519
7.821150064468384,518
7.939754962921143,519
8.059783935546875,518
8.175451278686523,518
8.291686058044434,518
8.41292119026184,519
8.534933090209961,519
8.65193223953247,518
8.770960092544556,518
8.892266988754272,519
9.011076211929321,518
9.132381916046143,518
9.248073101043701,519
9.369970083236694,519
9.487626075744629,517
9.60726022720337,518
9.72419810295105,518
9.846596002578735,519
9.962877988815308,518
10.084816217422485,519
10.20492696762085,520
10.348700284957886,519
10.43395709991455,519
10.560112237930298,517
10.677769899368286,518
10.799829006195068,519
10.9148530960083,517
11.038381099700928,517
11.156278133392334,518
11.276329040527344,517
11.397457122802734,518
11.51541805267334,518
11.630707025527954,518
11.7486252784729,518
11.872711181640625,518
11.991507053375244,519
12.111246109008789,518
12.227543115615845,518
12.347193002700806,518
12.469627141952515,518
12.586508989334106,518
12.706217050552368,517
12.82560110092163,517
12.94658613204956,519
13.060908079147339,518
13.185395002365112,517
13.301898956298828,517
13.423250913619995,519
13.538655042648315,519
13.661919116973877,519
13.78007698059082,519
13.897894144058228,519
14.0157630443573,519
14.137063980102539,520
14.254158020019531,519
14.375262022018433,521
14.49666714668274,521
14.615142107009888,521
14.729794025421143,521
14.852041006088257,521
14.971574068069458,521
15.09067416191101,521
15.211359024047852,521
15.327517032623291,523
15.449651956558228,523
15.570033073425293,523
15.686915159225464,524
15.80529522895813,526
15.926520109176636,525
16.04618215560913,524
16.164600133895874,525
16.28525424003601,524
16.402652263641357,524
16.5228271484375,524
16.64103603363037,525
16.761231184005737,524
16.877992868423462,526
16.999227046966553,528
17.119141101837158,526
17.23542022705078,525
17.357856035232544,526
17.472785234451294,523
17.59576916694641,524
17.713685989379883,526
17.834017992019653,524
17.954714059829712,525
18.07160210609436,524
18.190901041030884,524
18.31177592277527,523
18.42779016494751,523
18.549055099487305,524
